main_key,dayofweek,origin_period,origin,origin_name,duration,arrival_time,destination,destination_name,load_factor,tomorrow?,minimal_n_departures,total_penumpang,maximal_load_factor
BBT-BKSOC,Wednesday,2023-11-10 14:00:00,BBT,BANDUNG BUAH BATU,0 days 02:00:00,2023-11-10 16:00:00,BKSOC,BEKASI BEBEK OCEN,25.586206896551722,0 days,1.0,4.0,25.586206896551722
BBT-BKSOC,Wednesday,2023-11-10 15:00:00,BBT,BANDUNG BUAH BATU,0 days 02:00:00,2023-11-10 17:00:00,BKSOC,BEKASI BEBEK OCEN,52.916666666666664,0 days,1.0,5.5,52.916666666666664
BBT-BKSOC,Wednesday,2023-11-10 17:00:00,BBT,BANDUNG BUAH BATU,0 days 02:00:00,2023-11-10 19:00:00,BKSOC,BEKASI BEBEK OCEN,68.75,0 days,1.0,6.0,68.75
BBT-BKSOC,Wednesday,2023-11-10 18:00:00,BBT,BANDUNG BUAH BATU,0 days 02:00:00,2023-11-10 20:00:00,BKSOC,BEKASI BEBEK OCEN,100.0,0 days,1.0,8.0,100.0
BBT-BKSOC,Wednesday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 02:00:00,2023-11-10 21:00:00,BKSOC,BEKASI BEBEK OCEN,62.5,0 days,1.0,5.0,62.5
BBT-BKSOC,Wednesday,2023-11-10 20:00:00,BBT,BANDUNG BUAH BATU,0 days 02:00:00,2023-11-10 22:00:00,BKSOC,BEKASI BEBEK OCEN,82.5,0 days,1.0,7.0,82.5
BBT-CJR,Friday,2023-11-10 08:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 11:00:00,CJR,CIANJUR,10.0,0 days,1.0,1.0,10.0
BBT-CJR,Friday,2023-11-10 10:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 13:00:00,CJR,CIANJUR,14.285714285714286,0 days,1.0,1.0,14.285714285714286
BBT-CJR,Friday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CJR,CIANJUR,75.0,0 days,1.0,7.5,75.0
BBT-CJR,Monday,2023-11-10 05:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 08:00:00,CJR,CIANJUR,40.0,0 days,1.0,4.0,40.0
BBT-CJR,Monday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CJR,CIANJUR,60.0,0 days,1.0,6.0,60.0
BBT-CJR,Saturday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CJR,CIANJUR,45.0,0 days,1.0,4.5,45.0
BBT-CJR,Sunday,2023-11-10 12:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 15:00:00,CJR,CIANJUR,57.142857142857146,0 days,1.0,4.0,57.142857142857146
BBT-CJR,Sunday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CJR,CIANJUR,64.0,0 days,1.0,8.0,64.0
BBT-CJR,Thursday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CJR,CIANJUR,33.333333333333336,0 days,1.0,3.0,33.333333333333336
BBT-CJR,Tuesday,2023-11-10 16:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 19:00:00,CJR,CIANJUR,42.85714285714285,0 days,1.0,3.0,42.85714285714285
BBT-CJR,Tuesday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CJR,CIANJUR,50.0,0 days,1.0,6.0,50.0
BBT-CJR,Wednesday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CJR,CIANJUR,13.333333333333334,0 days,1.0,1.0,13.333333333333334
BBT-CKR,Friday,2023-11-10 08:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 09:45:00,CKR,CIKARANG LIPPO RUKO ROXY,100.0,0 days,1.0,10.0,100.0
BBT-CKR,Friday,2023-11-10 18:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 19:45:00,CKR,CIKARANG LIPPO RUKO ROXY,67.3170731707317,0 days,1.0,7.0,67.3170731707317
BBT-CKR,Friday,2023-11-10 21:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 22:45:00,CKR,CIKARANG LIPPO RUKO ROXY,34.054054054054056,0 days,1.0,3.0,34.054054054054056
BBT-CKR,Monday,2023-11-10 05:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 06:45:00,CKR,CIKARANG LIPPO RUKO ROXY,42.95454545454545,0 days,1.0,5.0,42.95454545454545
BBT-CKR,Monday,2023-11-10 06:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 07:45:00,CKR,CIKARANG LIPPO RUKO ROXY,56.80555555555556,0 days,1.5,8.0,56.80555555555556
BBT-CKR,Monday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 20:45:00,CKR,CIKARANG LIPPO RUKO ROXY,41.951219512195124,0 days,1.0,3.0,41.951219512195124
BBT-CKR,Saturday,2023-11-10 15:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 16:45:00,CKR,CIKARANG LIPPO RUKO ROXY,35.0,0 days,1.0,3.5,35.0
BBT-CKR,Saturday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 20:45:00,CKR,CIKARANG LIPPO RUKO ROXY,33.513513513513516,0 days,1.0,3.0,33.513513513513516
BBT-CKR,Sunday,2023-11-10 06:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 07:45:00,CKR,CIKARANG LIPPO RUKO ROXY,20.0,0 days,1.0,2.0,20.0
BBT-CKR,Sunday,2023-11-10 10:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 11:45:00,CKR,CIKARANG LIPPO RUKO ROXY,24.13793103448276,0 days,1.0,7.0,24.13793103448276
BBT-CKR,Sunday,2023-11-10 17:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 18:45:00,CKR,CIKARANG LIPPO RUKO ROXY,45.0,0 days,1.0,4.5,45.0
BBT-CKR,Sunday,2023-11-10 18:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 19:45:00,CKR,CIKARANG LIPPO RUKO ROXY,92.25,0 days,1.0,9.0,92.25
BBT-CKR,Sunday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 20:45:00,CKR,CIKARANG LIPPO RUKO ROXY,62.98850574712643,0 days,1.0,9.0,62.98850574712643
BBT-CKR,Sunday,2023-11-10 21:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 22:45:00,CKR,CIKARANG LIPPO RUKO ROXY,83.65853658536585,0 days,1.0,9.0,83.65853658536585
BBT-CKR,Thursday,2023-11-10 11:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 12:45:00,CKR,CIKARANG LIPPO RUKO ROXY,45.0,0 days,1.0,4.5,45.0
BBT-CKR,Thursday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 20:45:00,CKR,CIKARANG LIPPO RUKO ROXY,41.351351351351354,0 days,1.0,3.0,41.351351351351354
BBT-CKR,Tuesday,2023-11-10 06:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 07:45:00,CKR,CIKARANG LIPPO RUKO ROXY,50.0,0 days,1.0,5.0,50.0
BBT-CKR,Tuesday,2023-11-10 11:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 12:45:00,CKR,CIKARANG LIPPO RUKO ROXY,40.0,0 days,1.0,4.0,40.0
BBT-CKR,Tuesday,2023-11-10 15:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 16:45:00,CKR,CIKARANG LIPPO RUKO ROXY,30.0,0 days,1.0,3.0,30.0
BBT-CKR,Tuesday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 20:45:00,CKR,CIKARANG LIPPO RUKO ROXY,38.46153846153846,0 days,1.0,3.0,38.46153846153846
BBT-CKR,Wednesday,2023-11-10 06:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 07:45:00,CKR,CIKARANG LIPPO RUKO ROXY,30.0,0 days,1.0,3.0,30.0
BBT-CKR,Wednesday,2023-11-10 07:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 08:45:00,CKR,CIKARANG LIPPO RUKO ROXY,100.0,0 days,1.0,10.0,100.0
BBT-CKR,Wednesday,2023-11-10 15:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 16:45:00,CKR,CIKARANG LIPPO RUKO ROXY,34.0,0 days,1.0,3.0,34.0
BBT-CKR,Wednesday,2023-11-10 18:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 19:45:00,CKR,CIKARANG LIPPO RUKO ROXY,95.0,0 days,1.0,9.5,95.0
BBT-CKR,Wednesday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 20:45:00,CKR,CIKARANG LIPPO RUKO ROXY,39.73684210526316,0 days,1.0,4.0,39.73684210526316
BBT-CKR,Wednesday,2023-11-10 21:00:00,BBT,BANDUNG BUAH BATU,0 days 01:45:00,2023-11-10 22:45:00,CKR,CIKARANG LIPPO RUKO ROXY,10.0,0 days,1.0,1.0,10.0
BBT-CRB,Friday,2023-11-10 08:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 11:00:00,CRB,CIREBON PILANG RAYA,40.0,0 days,1.0,4.0,40.0
BBT-CRB,Friday,2023-11-10 09:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 12:00:00,CRB,CIREBON PILANG RAYA,35.0,0 days,1.0,3.5,35.0
BBT-CRB,Friday,2023-11-10 12:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 15:00:00,CRB,CIREBON PILANG RAYA,35.0,0 days,1.0,3.5,35.0
BBT-CRB,Friday,2023-11-10 13:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 16:00:00,CRB,CIREBON PILANG RAYA,33.333333333333336,0 days,1.0,3.5,33.333333333333336
BBT-CRB,Friday,2023-11-10 14:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 17:00:00,CRB,CIREBON PILANG RAYA,65.55555555555556,0 days,1.0,7.0,65.55555555555556
BBT-CRB,Friday,2023-11-10 15:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 18:00:00,CRB,CIREBON PILANG RAYA,65.45454545454545,0 days,1.0,6.5,65.45454545454545
BBT-CRB,Friday,2023-11-10 16:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 19:00:00,CRB,CIREBON PILANG RAYA,67.09677419354838,0 days,1.0,6.0,67.09677419354838
BBT-CRB,Friday,2023-11-10 17:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 20:00:00,CRB,CIREBON PILANG RAYA,75.11111111111111,0 days,1.0,8.0,75.11111111111111
BBT-CRB,Friday,2023-11-10 18:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 21:00:00,CRB,CIREBON PILANG RAYA,71.16279069767442,0 days,1.0,7.0,71.16279069767442
BBT-CRB,Friday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CRB,CIREBON PILANG RAYA,75.81395348837209,0 days,1.0,9.0,75.81395348837209
BBT-CRB,Friday,2023-11-10 20:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 23:00:00,CRB,CIREBON PILANG RAYA,71.71052631578948,0 days,1.0,8.0,72.63157894736842
BBT-CRB,Friday,2023-11-10 21:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-11 00:00:00,CRB,CIREBON PILANG RAYA,40.90909090909091,1 days,1.0,4.0,40.90909090909091
BBT-CRB,Monday,2023-11-10 08:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 11:00:00,CRB,CIREBON PILANG RAYA,70.83333333333333,0 days,1.0,7.0,70.83333333333333
BBT-CRB,Monday,2023-11-10 09:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 12:00:00,CRB,CIREBON PILANG RAYA,66.66666666666667,0 days,1.0,6.0,66.66666666666667
BBT-CRB,Monday,2023-11-10 10:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 13:00:00,CRB,CIREBON PILANG RAYA,40.0,0 days,1.0,4.0,40.0
BBT-CRB,Monday,2023-11-10 13:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 16:00:00,CRB,CIREBON PILANG RAYA,70.0,0 days,1.0,7.0,70.0
BBT-CRB,Monday,2023-11-10 14:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 17:00:00,CRB,CIREBON PILANG RAYA,90.0,0 days,1.0,9.0,90.0
BBT-CRB,Monday,2023-11-10 15:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 18:00:00,CRB,CIREBON PILANG RAYA,55.0,0 days,1.0,4.5,55.0
BBT-CRB,Monday,2023-11-10 16:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 19:00:00,CRB,CIREBON PILANG RAYA,95.0,0 days,1.0,9.5,95.0
BBT-CRB,Monday,2023-11-10 17:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 20:00:00,CRB,CIREBON PILANG RAYA,56.666666666666664,0 days,1.0,5.0,56.666666666666664
BBT-CRB,Monday,2023-11-10 18:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 21:00:00,CRB,CIREBON PILANG RAYA,70.0,0 days,1.0,7.0,70.0
BBT-CRB,Monday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CRB,CIREBON PILANG RAYA,43.333333333333336,0 days,1.0,5.0,43.333333333333336
BBT-CRB,Monday,2023-11-10 20:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 23:00:00,CRB,CIREBON PILANG RAYA,44.0,0 days,1.0,5.0,44.0
BBT-CRB,Monday,2023-11-10 21:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-11 00:00:00,CRB,CIREBON PILANG RAYA,10.0,1 days,1.0,1.0,10.0
BBT-CRB,Saturday,2023-11-10 08:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 11:00:00,CRB,CIREBON PILANG RAYA,60.0,0 days,1.0,6.0,60.0
BBT-CRB,Saturday,2023-11-10 10:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 13:00:00,CRB,CIREBON PILANG RAYA,80.0,0 days,1.0,8.0,80.0
BBT-CRB,Saturday,2023-11-10 11:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 14:00:00,CRB,CIREBON PILANG RAYA,25.0,0 days,1.0,2.5,25.0
BBT-CRB,Saturday,2023-11-10 12:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 15:00:00,CRB,CIREBON PILANG RAYA,60.0,0 days,1.0,6.0,60.0
BBT-CRB,Saturday,2023-11-10 13:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 16:00:00,CRB,CIREBON PILANG RAYA,50.0,0 days,1.0,5.0,50.0
BBT-CRB,Saturday,2023-11-10 14:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 17:00:00,CRB,CIREBON PILANG RAYA,61.785714285714285,0 days,1.0,6.0,61.785714285714285
BBT-CRB,Saturday,2023-11-10 15:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 18:00:00,CRB,CIREBON PILANG RAYA,59.0,0 days,1.0,6.0,59.0
BBT-CRB,Saturday,2023-11-10 16:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 19:00:00,CRB,CIREBON PILANG RAYA,59.81481481481482,0 days,1.0,6.0,60.74074074074074
BBT-CRB,Saturday,2023-11-10 17:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 20:00:00,CRB,CIREBON PILANG RAYA,58.18181818181818,0 days,1.0,5.0,58.18181818181818
BBT-CRB,Saturday,2023-11-10 18:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 21:00:00,CRB,CIREBON PILANG RAYA,56.06060606060606,0 days,1.0,5.0,56.06060606060606
BBT-CRB,Saturday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CRB,CIREBON PILANG RAYA,38.888888888888886,0 days,1.0,3.5,38.888888888888886
BBT-CRB,Saturday,2023-11-10 20:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 23:00:00,CRB,CIREBON PILANG RAYA,45.51724137931034,0 days,1.0,4.0,45.51724137931034
BBT-CRB,Saturday,2023-11-10 21:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-11 00:00:00,CRB,CIREBON PILANG RAYA,10.0,1 days,1.0,1.0,10.0
BBT-CRB,Sunday,2023-11-10 10:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 13:00:00,CRB,CIREBON PILANG RAYA,60.0,0 days,1.0,6.0,60.0
BBT-CRB,Sunday,2023-11-10 11:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 14:00:00,CRB,CIREBON PILANG RAYA,60.0,0 days,1.0,6.0,60.0
BBT-CRB,Sunday,2023-11-10 12:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 15:00:00,CRB,CIREBON PILANG RAYA,80.0,0 days,1.0,8.0,80.0
BBT-CRB,Sunday,2023-11-10 13:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 16:00:00,CRB,CIREBON PILANG RAYA,42.142857142857146,0 days,1.0,3.5,42.142857142857146
BBT-CRB,Sunday,2023-11-10 14:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 17:00:00,CRB,CIREBON PILANG RAYA,66.5625,0 days,1.0,6.5,66.5625
BBT-CRB,Sunday,2023-11-10 15:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 18:00:00,CRB,CIREBON PILANG RAYA,57.69230769230769,0 days,1.0,5.0,57.69230769230769
BBT-CRB,Sunday,2023-11-10 16:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 19:00:00,CRB,CIREBON PILANG RAYA,73.23529411764706,0 days,1.0,7.0,73.23529411764706
BBT-CRB,Sunday,2023-11-10 17:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 20:00:00,CRB,CIREBON PILANG RAYA,68.6842105263158,0 days,1.0,7.0,68.6842105263158
BBT-CRB,Sunday,2023-11-10 18:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 21:00:00,CRB,CIREBON PILANG RAYA,61.100478468899524,0 days,1.0,7.0,61.100478468899524
BBT-CRB,Sunday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CRB,CIREBON PILANG RAYA,60.0,0 days,1.0,6.0,60.0
BBT-CRB,Sunday,2023-11-10 20:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 23:00:00,CRB,CIREBON PILANG RAYA,67.43589743589743,0 days,1.0,7.0,67.43589743589743
BBT-CRB,Sunday,2023-11-10 21:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-11 00:00:00,CRB,CIREBON PILANG RAYA,61.15384615384615,1 days,1.0,7.5,61.15384615384615
BBT-CRB,Thursday,2023-11-10 08:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 11:00:00,CRB,CIREBON PILANG RAYA,20.0,0 days,1.0,2.0,20.0
BBT-CRB,Thursday,2023-11-10 13:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 16:00:00,CRB,CIREBON PILANG RAYA,60.0,0 days,1.0,6.0,60.0
BBT-CRB,Thursday,2023-11-10 15:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 18:00:00,CRB,CIREBON PILANG RAYA,80.0,0 days,1.0,8.0,80.0
BBT-CRB,Thursday,2023-11-10 16:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 19:00:00,CRB,CIREBON PILANG RAYA,67.5,0 days,1.0,6.5,67.5
BBT-CRB,Thursday,2023-11-10 18:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 21:00:00,CRB,CIREBON PILANG RAYA,72.5,0 days,1.0,7.0,72.5
BBT-CRB,Thursday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CRB,CIREBON PILANG RAYA,32.5,0 days,1.0,3.0,32.5
BBT-CRB,Thursday,2023-11-10 20:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 23:00:00,CRB,CIREBON PILANG RAYA,54.0,0 days,1.0,6.0,54.0
BBT-CRB,Tuesday,2023-11-10 08:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 11:00:00,CRB,CIREBON PILANG RAYA,65.0,0 days,1.0,6.5,65.0
BBT-CRB,Tuesday,2023-11-10 09:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 12:00:00,CRB,CIREBON PILANG RAYA,20.0,0 days,1.0,2.0,20.0
BBT-CRB,Tuesday,2023-11-10 11:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 14:00:00,CRB,CIREBON PILANG RAYA,60.0,0 days,1.0,6.0,60.0
BBT-CRB,Tuesday,2023-11-10 12:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 15:00:00,CRB,CIREBON PILANG RAYA,20.0,0 days,1.0,2.0,20.0
BBT-CRB,Tuesday,2023-11-10 13:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 16:00:00,CRB,CIREBON PILANG RAYA,50.0,0 days,1.0,5.0,50.0
BBT-CRB,Tuesday,2023-11-10 15:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 18:00:00,CRB,CIREBON PILANG RAYA,90.0,0 days,1.0,9.0,90.0
BBT-CRB,Tuesday,2023-11-10 16:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 19:00:00,CRB,CIREBON PILANG RAYA,50.0,0 days,1.0,5.0,50.0
BBT-CRB,Tuesday,2023-11-10 17:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 20:00:00,CRB,CIREBON PILANG RAYA,86.66666666666667,0 days,1.0,10.0,86.66666666666667
BBT-CRB,Tuesday,2023-11-10 18:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 21:00:00,CRB,CIREBON PILANG RAYA,70.0,0 days,1.0,10.0,70.0
BBT-CRB,Tuesday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CRB,CIREBON PILANG RAYA,54.0,0 days,1.0,4.0,54.0
BBT-CRB,Tuesday,2023-11-10 20:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 23:00:00,CRB,CIREBON PILANG RAYA,62.5,0 days,1.0,6.5,62.5
BBT-CRB,Tuesday,2023-11-10 21:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-11 00:00:00,CRB,CIREBON PILANG RAYA,85.0,1 days,1.0,8.5,85.0
BBT-CRB,Wednesday,2023-11-10 08:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 11:00:00,CRB,CIREBON PILANG RAYA,60.0,0 days,1.0,6.0,60.0
BBT-CRB,Wednesday,2023-11-10 09:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 12:00:00,CRB,CIREBON PILANG RAYA,70.0,0 days,1.0,7.0,70.0
BBT-CRB,Wednesday,2023-11-10 11:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 14:00:00,CRB,CIREBON PILANG RAYA,80.0,0 days,1.0,8.0,80.0
BBT-CRB,Wednesday,2023-11-10 12:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 15:00:00,CRB,CIREBON PILANG RAYA,100.0,0 days,1.0,10.0,100.0
BBT-CRB,Wednesday,2023-11-10 13:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 16:00:00,CRB,CIREBON PILANG RAYA,70.0,0 days,1.0,7.0,70.0
BBT-CRB,Wednesday,2023-11-10 14:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 17:00:00,CRB,CIREBON PILANG RAYA,100.0,0 days,1.0,10.0,100.0
BBT-CRB,Wednesday,2023-11-10 15:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 18:00:00,CRB,CIREBON PILANG RAYA,65.0,0 days,1.0,6.5,65.0
BBT-CRB,Wednesday,2023-11-10 16:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 19:00:00,CRB,CIREBON PILANG RAYA,70.0,0 days,1.0,7.0,70.0
BBT-CRB,Wednesday,2023-11-10 17:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 20:00:00,CRB,CIREBON PILANG RAYA,80.0,0 days,1.0,8.0,80.0
BBT-CRB,Wednesday,2023-11-10 18:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 21:00:00,CRB,CIREBON PILANG RAYA,64.0,0 days,1.0,7.0,64.0
BBT-CRB,Wednesday,2023-11-10 19:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 22:00:00,CRB,CIREBON PILANG RAYA,96.0,0 days,1.0,10.0,96.0
BBT-CRB,Wednesday,2023-11-10 20:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-10 23:00:00,CRB,CIREBON PILANG RAYA,60.0,0 days,1.0,7.0,60.0
BBT-CRB,Wednesday,2023-11-10 21:00:00,BBT,BANDUNG BUAH BATU,0 days 03:00:00,2023-11-11 00:00:00,CRB,CIREBON PILANG RAYA,63.333333333333336,1 days,1.0,8.0,63.333333333333336
BBT-DPKNYUS,Friday,2023-11-10 06:00:00,BBT,BANDUNG BUAH BATU,0 days 03:30:00,2023-11-10 09:30:00,DPKNYUS,BHINNEKA SHUTTLE  DEPOK ,44.81707317073171,0 days,1.0,3.0,44.81707317073171
BBT-DPKNYUS,Friday,2023-11-10 09:00:00,BBT,BANDUNG BUAH BATU,0 days 03:30:00,2023-11-10 12:30:00,DPKNYUS,BHINNEKA SHUTTLE  DEPOK ,56.07142857142857,0 days,1.0,3.0,56.07142857142857
